time_delay,autocorrelation
0.0,28.59417492982314
9.999999999998899e-05,28.587885813535795
0.00019999999999997797,28.51090270640392
0.00029999999999996696,28.43742544085971
0.00039999999999995595,28.374354272693914
0.0004999999999999449,28.293089556698146
0.000600000000000156,28.198746834059374
0.000700000000000145,28.184637335678882
0.0008000000000001339,28.12133383385207
0.0009000000000001229,28.048342435982562
0.001000000000000112,28.132625484437362
0.001100000000000101,28.055446298620932
0.0012000000000000899,28.12030169023677
0.0013000000000000789,28.089862813334413
0.0014000000000000679,28.06120527935932
0.0015000000000000568,28.05561541577903
0.0016000000000000458,27.973132571019356
0.0017000000000000348,27.963276365401164
0.0018000000000000238,27.976054049419233
0.0019000000000000128,27.85531753100174
0.0020000000000000018,27.798314586205883
0.0020999999999999908,27.787385591903714
0.0021999999999999797,27.70742121628405
0.0022999999999999687,27.656074106811076
0.0023999999999999577,27.607422812530004
0.0024999999999999467,27.630490845235062
0.0026000000000001577,27.540573243860127
0.0027000000000001467,27.4949416137569
0.0028000000000001357,27.54965903827258
0.0029000000000001247,27.579823802584453
0.0030000000000001137,27.638048452695624
0.0031000000000001027,27.595434996645494
0.0032000000000000917,27.573856363967888
0.0033000000000000806,27.4914240710403
0.0034000000000000696,27.426055279743057
0.0035000000000000586,27.37343504854576
0.0036000000000000476,27.343122611317124
0.0037000000000000366,27.265656995488776
0.0038000000000000256,27.26924751245177
0.0039000000000000146,27.219018050219653
0.0040000000000000036,27.14026903465257
0.0040999999999999925,27.234485686208274
0.0041999999999999815,27.180516969263216
0.0042999999999999705,27.149992248968857
0.0043999999999999595,27.052425156173854
0.0044999999999999485,26.95871318086098
0.0045999999999999375,26.98235103270763
0.0047000000000001485,26.902784902010104
0.0048000000000001375,26.84562321812472
0.0049000000000001265,26.869950665687355
0.0050000000000001155,26.84887674491569
0.0051000000000001044,26.83231773890893
0.0052000000000000934,26.805446719999683
0.005300000000000082,26.862790838085832
0.005400000000000071,26.878869000106285
0.00550000000000006,26.881844248736645
0.005600000000000049,26.859172131453036
0.005700000000000038,26.889447977169635
0.005800000000000027,26.791952877363723
0.005900000000000016,26.820244992528078
0.006000000000000005,26.724301621878823
0.006099999999999994,26.672403825730598
0.006199999999999983,26.567945102150798
0.006299999999999972,26.48657777322934
0.006399999999999961,26.41626208495047
0.00649999999999995,26.34373855075057
0.006599999999999939,26.333032508141407
0.00670000000000015,26.32980139239367
0.006800000000000139,26.273891649456257
0.006900000000000128,26.18324923410486
0.007000000000000117,26.153467500185577
0.007100000000000106,26.17098858764291
0.007200000000000095,26.181569611386166
0.007300000000000084,26.184382247599473
0.007400000000000073,26.117061892376185
0.007500000000000062,26.130578836240023
0.007600000000000051,26.150014185953502
0.00770000000000004,26.121470075598793
0.007800000000000029,26.021820971461064
0.007900000000000018,25.903825565674655
0.008000000000000007,25.82507585489953
0.008099999999999996,25.80008339750179
0.008199999999999985,25.774549908766087
0.008299999999999974,25.756882872451374
0.008399999999999963,25.719744865019525
0.008499999999999952,25.689064595637465
0.008599999999999941,25.668802365977534
0.008700000000000152,25.626144554990624
0.008800000000000141,25.629142578611066
0.00890000000000013,25.509781279260768
0.009000000000000119,25.516450133212718
0.009100000000000108,25.46092664442807
0.009200000000000097,25.50941318702025
0.009300000000000086,25.459443226603227
0.009400000000000075,25.417924193820255
0.009500000000000064,25.4034779524927
0.009600000000000053,25.363956921704656
0.009700000000000042,25.32495448214095
0.009800000000000031,25.312626468589876
0.00990000000000002,25.325641493941212
0.010000000000000009,25.199946320549078
0.010099999999999998,25.13512252061958
0.010199999999999987,25.13982048878836
0.010299999999999976,25.198997673372173
0.010399999999999965,25.135551312390568
0.010499999999999954,25.08406244025088
0.010599999999999943,25.054898459670564
0.010700000000000154,25.0355851455263
0.010800000000000143,24.967068603394964
0.010900000000000132,24.953503629854946
0.01100000000000012,24.915106224463912
0.01110000000000011,24.90029724168263
0.011200000000000099,24.89017803182411
0.011300000000000088,24.88459615322022
0.011400000000000077,24.784265933888907
0.011500000000000066,24.749691819043385
0.011600000000000055,24.72517009448013
0.011700000000000044,24.705486421488796
0.011800000000000033,24.649611268933306
0.011900000000000022,24.593363678213734
0.01200000000000001,24.55500262882803
0.0121,24.608191774857072
0.012199999999999989,24.54931780509663
0.012299999999999978,24.480236250811465
0.012399999999999967,24.504492580811313
0.012499999999999956,24.4844224199652
0.012599999999999945,24.45557787945061
0.012700000000000156,24.427939800597144
0.012800000000000145,24.423101747311673
0.012900000000000134,24.3589631029593
0.013000000000000123,24.344443752180915
0.013100000000000112,24.24969168903428
0.0132000000000001,24.264458089354946
0.01330000000000009,24.213610519996735
0.013400000000000079,24.207766239125053
0.013500000000000068,24.158675620771405
0.013600000000000056,24.124046026133893
0.013700000000000045,24.149770884183926
0.013800000000000034,24.084825222054086
0.013900000000000023,24.08280702518748
0.014000000000000012,24.039651001377152
0.014100000000000001,23.947356349870795
0.01419999999999999,23.96215768603369
0.01429999999999998,23.93631348761306
0.014399999999999968,23.881456817713584
0.014499999999999957,23.838093558791698
0.014599999999999946,23.819348080067332
0.014700000000000157,23.798395800463414
0.014800000000000146,23.78867058571895
0.014900000000000135,23.843673289255467
0.015000000000000124,23.761028763303727
0.015100000000000113,23.78048978895629
0.015200000000000102,23.77340827346615
0.015300000000000091,23.74125257240053
0.01540000000000008,23.68857068140023
0.01550000000000007,23.661157452724936
0.015600000000000058,23.65315985013749
