feedback_gain,mean_free_power,std_mean_free_power,mean_trap_power,std_mean_trap_power,mean_net_power,std_mean_net_power
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10256410256410256,0.2100735402059004,0.0031037111663613976,-0.025674369598387224,0.0003979185186546765,0.23574790980428764,0.003129115234644573
0.20512820512820512,0.2129393787250146,0.0031229149408256245,-0.017976060866592647,0.0002752329550593497,0.23091543959160724,0.003135020080826057
0.3076923076923077,0.21424535962091362,0.003131525355270549,-0.014383693836944066,0.00021891863985033227,0.2286290534578577,0.003139168109798559
0.41025641025641024,0.21504629339975564,0.0031368666956114962,-0.012142447547097639,0.0001841025311649035,0.2271887409468533,0.003142264535015776
0.5128205128205128,0.21561389345064458,0.0031406992994546115,-0.010539667578103193,0.00015938671093940253,0.22615356102874778,0.003144741040724779
0.6153846153846154,0.21605109789592433,0.0031436397655441846,-0.00929801077614858,0.00014034408845408982,0.22534910867207292,0.003146770954275939
0.717948717948718,0.2164088019719848,0.0031460564787992398,-0.00827937842417051,0.00012481765831146013,0.22468818039615532,0.003148531533210526
0.8205128205128205,0.21671582379171853,0.0031481020890515806,-0.00740581581445445,0.00011154290153701694,0.22412163960617298,0.0031500775517396746
0.923076923076923,0.21698917578365656,0.0031498413732394003,-0.006629373229290165,9.981704080480418e-05,0.22361854901294673,0.0031514225546895006
1.0256410256410255,0.21724222519547784,0.0031514790949228543,-0.005915883031334742,8.908146406434588e-05,0.2231581082268126,0.0031527378566851417
1.1282051282051282,0.21748222853867824,0.0031530412761149314,-0.0052426279277418076,7.897524788210604e-05,0.22272485646642004,0.0031540301803664648
1.2307692307692308,0.2177107212674041,0.003154536604135655,-0.004595091757549689,6.925226179346624e-05,0.22230581302495378,0.003155296667921294
1.3333333333333333,0.21793175477893423,0.003156069711232526,-0.003963304910522702,5.973515855193347e-05,0.22189505968945694,0.003156634966436028
1.435897435897436,0.2181490828778836,0.003157578309027082,-0.0033415343836409833,5.0393998289842064e-05,0.22149061726152458,0.0031579804199364445
1.5384615384615383,0.21836379429168393,0.003159041005616686,-0.002726759688684562,4.115591893134648e-05,0.22109055398036848,0.0031593090834596675
1.641025641025641,0.21857447771726196,0.003160501280836953,-0.002116968901749868,3.197225227468884e-05,0.22069144661901183,0.0031606629954943847
1.7435897435897436,0.21878402920054052,0.003162076362320125,-0.00150991372145316,2.2817911057611844e-05,0.22029394292199367,0.003162158689599355
1.846153846153846,0.21899373540985356,0.00316368518728744,-0.0009051457176582533,1.3692253568750031e-05,0.21989888112751182,0.003163714816804725
1.9487179487179487,0.21920016751607466,0.0031648308053107534,-0.0003015978198808524,4.566081622428042e-06,0.2195017653359555,0.003164834099182024
2.051282051282051,0.21939638103223807,0.0031660879532566825,0.00030160345136462434,4.561143107610273e-06,0.21909477758087345,0.0031660912387016797
2.1538461538461537,0.21960642268644867,0.0031674681842196253,0.0009046099519214529,1.3673398448837898e-05,0.2187018127345272,0.003167497696900301
2.2564102564102564,0.21981558602675408,0.003169488607678416,0.0015064626468070024,2.286505203801167e-05,0.21830912337994707,0.0031695710821510164
2.358974358974359,0.2200228901287761,0.003170703001595916,0.0021102660666487082,3.198112703300029e-05,0.21791262406212739,0.003170864285461561
2.4615384615384617,0.22023405066121868,0.0031720145624733777,0.0027149104524168757,4.1171596974973086e-05,0.2175191402088018,0.0031722817474084237
2.564102564102564,0.22043580322258743,0.0031752623617964672,0.0033153217548571702,5.031615123969119e-05,0.21712048146773028,0.003175660999117641
2.6666666666666665,0.22062426659648907,0.0031755461685157595,0.003923883666068468,6.021522922841075e-05,0.2167003829304206,0.003176117022750602
2.769230769230769,0.22085987248418035,0.003175718174560875,0.004531387445527876,6.88857301872878e-05,0.21632848503865248,0.0031764652001965476
2.871794871794872,0.2210549579228149,0.00317863076022528,0.005142120470617565,7.869956014228551e-05,0.21591283745219733,0.0031796048702027314
2.9743589743589745,0.221228722527551,0.0031786524990002492,0.0057344344990950535,8.717785950922385e-05,0.21549428802845594,0.003179847746133318
3.0769230769230766,0.22143387596390954,0.003179622303573877,0.006335030026252158,9.675730098583994e-05,0.21509884593765738,0.003181094146465727
3.1794871794871793,0.22166584359096117,0.003180590650207833,0.006944228511801541,0.00010562206866257955,0.21472161507915963,0.0031823439326348823
3.282051282051282,0.21798814483515203,0.0032147529650467773,0.007440799306959841,0.00011504017774033127,0.21054734552819218,0.0032168106672248484
3.3846153846153846,0.21817098713733707,0.0032160560178438233,0.008077517415494959,0.00012612104162695168,0.21009346972184212,0.003218528052860583
3.4871794871794872,0.2183610574451202,0.0032143338529932422,0.00863105997920911,0.0001336740603987788,0.2097299974659111,0.003217112194643183
3.5897435897435894,0.21857395344310437,0.003217847343154783,0.009234051029958758,0.00014337587066978814,0.20933990241314562,0.003221039919674796
3.692307692307692,0.21878034198291724,0.003212589868111466,0.009816149826257671,0.00015194266665996534,0.20896419215665957,0.0032161810015364787
3.7948717948717947,0.21900993539126246,0.0032179917045811472,0.010449765396392913,0.0001622353875131473,0.20856016999486954,0.00322207866628278
3.8974358974358974,0.21921824207966614,0.0032195671036412037,0.01106455791178814,0.00017240039915771569,0.208153684167878,0.0032241796216213436
4.0,0.2194444169253844,0.0032189797003746674,0.011642845442029632,0.00018358023923652995,0.2078015714833548,0.0032242102933373196
