time_delay,autocorrelation
0.0,2.963044392005362
9.999999999998899e-05,2.9518818908194984
0.00019999999999997797,2.9583684227453952
0.00029999999999996696,2.955523873065016
0.00039999999999995595,2.950479468451469
0.0004999999999999449,2.950812242071257
0.000600000000000156,2.9487033264520237
0.000700000000000145,2.950250050878697
0.0008000000000001339,2.946484484896166
0.0009000000000001229,2.943414716965027
0.001000000000000112,2.9373516922386793
0.001100000000000101,2.925811095935783
0.0012000000000000899,2.917699165376192
0.0013000000000000789,2.916080569347159
0.0014000000000000679,2.9155118701168012
0.0015000000000000568,2.91164572978165
0.0016000000000000458,2.902922330381465
0.0017000000000000348,2.899816372708256
0.0018000000000000238,2.8859133185077765
0.0019000000000000128,2.881230237730744
0.0020000000000000018,2.8831209480984867
0.0020999999999999908,2.8875405947470645
0.0021999999999999797,2.8867566993870923
0.0022999999999999687,2.8852719673664495
0.0023999999999999577,2.8761105183864846
0.0024999999999999467,2.8693233068065767
0.0026000000000001577,2.8676692893744904
0.0027000000000001467,2.8705125361243318
0.0028000000000001357,2.869610727516993
0.0029000000000001247,2.8654449169208536
0.0030000000000001137,2.86775293218474
0.0031000000000001027,2.854117970143027
0.0032000000000000917,2.854694253184436
0.0033000000000000806,2.851418258781009
0.0034000000000000696,2.855088470925514
0.0035000000000000586,2.8537480784194913
0.0036000000000000476,2.854659145488992
0.0037000000000000366,2.852050200815443
0.0038000000000000256,2.8420834051862993
0.0039000000000000146,2.8411413301376167
0.0040000000000000036,2.8323578048194626
0.0040999999999999925,2.837298206658814
0.0041999999999999815,2.840588338055955
0.0042999999999999705,2.8331539453642662
0.0043999999999999595,2.835325857958823
0.0044999999999999485,2.831169487996281
0.0045999999999999375,2.8326354208790585
0.0047000000000001485,2.8255792418347574
0.0048000000000001375,2.8325682673538877
0.0049000000000001265,2.8286862385866063
0.0050000000000001155,2.8236027954528513
0.0051000000000001044,2.8138120507613853
0.0052000000000000934,2.8058914755545423
0.005300000000000082,2.8061153002997576
0.005400000000000071,2.809208915366588
0.00550000000000006,2.8088391509574135
0.005600000000000049,2.7964574242928553
0.005700000000000038,2.793205474968909
0.005800000000000027,2.792141954048845
0.005900000000000016,2.7921466137538467
0.006000000000000005,2.7868059555069298
0.006099999999999994,2.7851323970811106
0.006199999999999983,2.7880539061223413
0.006299999999999972,2.786927562791258
0.006399999999999961,2.7869482966852557
0.00649999999999995,2.779681440465878
0.006599999999999939,2.7781956559032492
0.00670000000000015,2.766431521797639
0.006800000000000139,2.7626070263131335
0.006900000000000128,2.755343944425323
0.007000000000000117,2.7496999120707346
0.007100000000000106,2.7507496385005807
