correlation_time,mean_free_power,std_mean_free_power,mean_trap_power,std_mean_trap_power,mean_net_power,std_mean_net_power
0.0001,0.49210989129782085,0.020838105676852403,0.011203796615372193,0.0005146360615469535,0.48090609468244866,0.02084445965899603
0.001,0.5157956173739898,0.021085374393523565,0.009106629063078249,0.00036838859121344244,0.5066889883109116,0.021088592259067354
0.01,0.473907168128431,0.01881860974786554,0.00694713367650452,0.0002830179848975435,0.46696003445192646,0.018820737818221564
0.1,0.41796391537167016,0.018120192472815246,0.005689730078812715,0.0002556492796148406,0.4122741852928574,0.018121995800850353
1.0,0.29103362107308156,0.018207650046488565,0.003905123434497026,0.00024835633957198016,0.28712849763858456,0.018209343785178
10.0,0.22335249860528975,0.011093732553259319,0.0029760107232194816,0.00014562704545417786,0.22037648788207026,0.011094688332693859
100.0,0.20767736141230228,0.00973412968094022,0.0027067998690591165,0.0001305374644805855,0.20497056154324317,0.009735004913968682
1000.0,0.2080458237905569,0.009741009457814738,0.0028228702315094304,0.00013623293773484493,0.20522295355904746,0.009741962054461106
